Price,odometer,make,model,year,color
1490,154115,LEXUS,GX 470,2013,Black
1254,7518,TOYOTA,Prius,2019,White
23521,105760,MAZDA,CX-5,2012,Grey
470,3541,TOYOTA,Camry,2020,Black
251,318467,TOYOTA,Highlander,2008,Blue
4704,33333,DODGE,Caravan,2001,Golden
9095,287140,OPEL,Zafira,2005,White
11604,198453,SUZUKI,Grand Vitara,2002,Black
282,311949,LEXUS,RX 450,2010,Silver
28980,145000,TOYOTA,Camry XLE,2014,Black
1803,83213,FORD,Fusion,2014,Orange
21953,140328,TOYOTA,Camry,2013,Grey
13485,149770,BMW,330,2004,Grey
18817,145000,TOYOTA,Prius,2010,White
14113,147000,TOYOTA,Aqua,2012,White
18346,76519,HYUNDAI,H1,2011,White
25597,88565,CHEVROLET,Captiva,2011,Grey
39458,120000,HYUNDAI,Sonata,2015,Brown
26343,47128,TOYOTA,Camry SE,2015,Black
13799,195200,NISSAN,Rogue,2008,Silver
188,140461,CHEVROLET,Volt,2014,Red
3293,0,TOYOTA,Prius,2010,White
10349,169000,SUBARU,Outback,2014,Grey
30734,264339,LEXUS,GX 470,2009,Black
314,151357,SUZUKI,SX4,2011,White
7840,204000,VOLKSWAGEN,Passat,2001,Silver
29479,205250,TOYOTA,Highlander,2012,Silver
23104,100702,HYUNDAI,Sonata,2016,Silver
18189,174000,TOYOTA,Prius,2010,White
9408,195000,VOLKSWAGEN,Golf,2005,Silver
18189,248525,MERCEDES-BENZ,E 350,2011,Black
18240,100230,HYUNDAI,Elantra,2010,Black
1019,110051,AUDI,A4,2017,Grey
7840,125000,MAZDA,Mazda 3,2012,Silver
2117,215003,NISSAN,Pathfinder,2011,Grey
10349,220000,TOYOTA,Prius,2006,Grey
5000,1000,MAZDA,Tribute,2001,Carnelian red
11099,158267,CHEVROLET,Lacetti,2009,White
470,259910,GMC,Yukon,2011,Black
392,267165,TOYOTA,Prius,2010,White
706,122874,MERCEDES-BENZ,E 350,2008,Black
21639,126400,KIA,Optima SXL,2012,White
39085,79286,SSANGYONG,Actyon,2016,Blue
24085,42796,TOYOTA,Aqua,2012,Red
8674,50261,CHEVROLET,Spark,2012,White
10976,200000,OPEL,Astra,2008,Black
83107,95000,BMW,X6 M,2014,Black
19444,104000,TOYOTA,Camry,2012,White
314,47253,TOYOTA,CHR,2019,Black
251,39552,TOYOTA,Camry,2019,Black
16308,130000,DODGE,Caravan tradesman,2014,White
21953,99000,MERCEDES-BENZ,E 500,2004,Black
16621,66000,HYUNDAI,Elantra,2014,Carnelian red
3136,0,NISSAN,Almera,1996,Green
59087,71867,HYUNDAI,Santa FE,2016,Brown
1333,116992,TOYOTA,Corolla,2010,Silver
31988,14000,MITSUBISHI,Outlander,2018,Blue
60994,1217,HYUNDAI,Tucson,2019,Blue
23207,54000,NISSAN,Juke,2017,Black
4861,260133,SUBARU,Forester,2012,Silver
22357,160114,HYUNDAI,Tucson,2010,Grey
35846,143629,HYUNDAI,H1,2017,Black
22580,50930,MERCEDES-BENZ,E 300,2017,Black
21953,55000,HONDA,FIT ex,2016,Carnelian red
3920,308694,TOYOTA,Camry,2013,Grey
15367,509362,HYUNDAI,Sonata,2015,Silver
121681,92000,TOYOTA,Land Cruiser Prado,2018,Blue
13485,108000,HYUNDAI,Sonata,2012,Blue
14113,378000,MERCEDES-BENZ,E 270,2002,Silver
17562,162000,HYUNDAI,Sonata,2013,Black
1019,0,BMW,X6,2010,Grey
8938,256914,MERCEDES-BENZ,E 350,2010,Grey
21953,160000,TOYOTA,Camry,2014,Grey
3136,1000,BMW,325,2001,Black
17876,115200,VOLKSWAGEN,Jetta,2013,Grey
4077,232507,TOYOTA,Corolla,2010,Grey
20385,79000,NISSAN,Juke,2014,Red
39226,98273,HYUNDAI,Tucson,2017,Grey
314,104685,VOLKSWAGEN,Jetta,2015,Blue
49751,77130,HYUNDAI,Sonata,2018,Blue
11704,180093,HYUNDAI,Elantra,2010,Black
3763,173576,NISSAN,Juke,2012,Red
941,232357,LEXUS,RX 450,2012,Black
18817,87000,KIA,Optima,2013,Black
862,133195,CHEVROLET,Volt,2014,Black
11290,186000,TOYOTA,VOXY,2004,White
4077,173605,TOYOTA,Prius,2014,Grey
15681,236958,HYUNDAI,Sonata,2016,White
33870,50031,HYUNDAI,Santa FE,2015,White
4861,264877,TOYOTA,Highlander,2010,White
24462,107000,BMW,X5,2009,Black
21655,113545,SSANGYONG,Actyon,2011,Silver
11917,164470,FORD,Escape,2008,Green
3136,286043,HYUNDAI,Elantra,2013,Black
6586,227000,OPEL,Astra,1999,Black
19444,51000,HYUNDAI,Sonata,2015,Brown
9722,413499,HYUNDAI,Sonata,2015,Orange
13978,51865,HYUNDAI,Sonata,2015,Silver
45025,106806,HYUNDAI,Santa FE,2014,Grey
48108,119038,HYUNDAI,Santa FE,2015,Grey
314,225510,TOYOTA,Camry,2013,White
16621,178637,VOLKSWAGEN,Jetta sel,2011,Silver
17158,166288,SSANGYONG,Actyon,2011,White
157,174253,MERCEDES-BENZ,E 350,2012,Black
12388,182300,HONDA,FIT,2013,Silver
13485,122395,FORD,Fusion,2015,Grey
34811,229334,LEXUS,GX 460,2012,Black
157,245762,MERCEDES-BENZ,ML 350,2012,Black
42102,69000,SSANGYONG,Actyon,2016,Blue
22266,170000,SUBARU,Forester,2011,Silver
10036,458442,HYUNDAI,Sonata,2016,Orange
53185,22715,HONDA,Civic,2016,Grey
28222,61000,MERCEDES-BENZ,C 43 AMG,1999,Silver
13777,65594,HYUNDAI,Tucson,2010,Grey
18503,267200,TOYOTA,Prius V,2013,White
29489,210768,HYUNDAI,Santa FE,2013,Silver
5331,350000,VOLKSWAGEN,Passat,2001,Green
56450,135000,TOYOTA,4Runner,2014,Grey
21012,198000,BMW,128,2009,White
7683,90178,HYUNDAI,Sonata,2013,Silver
11133,179381,TOYOTA,Camry,2014,Black
23521,180000,BMW,X5,2008,Blue
2038,200338,CHEVROLET,Malibu,2013,Grey
15367,98000,SUBARU,Forester,2013,Grey
2587,16213,TOYOTA,CHR,2018,Grey
12544,176000,HYUNDAI,Elantra,2013,Black
56136,50963,MERCEDES-BENZ,E 300,2017,Black
2500,250000,VOLKSWAGEN,Golf 3,1994,Black
66150,17223,HONDA,Civic,2018,Black
8467,278374,MITSUBISHI,Pajero,1997,Green
40092,33507,SSANGYONG,Actyon,2017,White
4547,25000,OPEL,Vectra,1996,Blue
15681,103000,VOLKSWAGEN,Jetta,2015,White
4077,46686,HYUNDAI,Elantra,2018,Silver
62653,7865,HYUNDAI,Santa FE,2019,Brown
23722,41500,TOYOTA,Aqua,2014,Blue
31581,175342,HYUNDAI,H1,2014,Grey
14113,45504,KIA,Optima,2014,Black
18817,205248,TOYOTA,Prius,2012,Black
22894,79080,MERCEDES-BENZ,ML 350,2015,Grey
2430,175614,MERCEDES-BENZ,E 350,2008,Black
17421,220000,HONDA,Odyssey,2006,White
8467,170000,NISSAN,Tiida,2008,Golden
11290,120000,HONDA,FIT,2011,Red
5645,31470,HYUNDAI,Elantra,2018,White
7370,215032,HYUNDAI,Elantra,2016,Brown
34497,150000,BMW,X5 M,2010,Black
6600,260000,PONTIAC,G6,2009,White
15681,0,MERCEDES-BENZ,ML 500,2002,Black
1882,206211,KIA,Optima,2014,Blue
16935,118000,VOLKSWAGEN,Jetta,2011,Grey
4077,126405,DODGE,Caravan,1997,Purple
13589,234278,HYUNDAI,H1,2008,Yellow
784,102397,TOYOTA,Camry,2014,Black
7213,150000,NISSAN,Note,2005,White
5331,174043,LEXUS,CT 200h,2013,White
627,318285,MERCEDES-BENZ,E 350,2012,Black
7370,65920,KIA,Optima,2013,Silver
22894,110000,SUBARU,Forester,2013,Silver
1568,175614,MERCEDES-BENZ,E 350,2008,Black
31361,208000,BMW,X5,2012,White
12849,113861,HYUNDAI,Elantra,2010,Silver
76835,88000,LAND ROVER,Discovery,2015,Black
470,202864,HYUNDAI,Sonata,2012,Blue
17876,104000,HYUNDAI,Elantra gt,2014,Red
11917,172323,FORD,Transit,2008,White
34497,89000,TOYOTA,Camry,2015,White
16010,217346,SSANGYONG,Actyon,2010,Black
18500,168315,HYUNDAI,Genesis,2011,Black
13956,143619,LEXUS,RX 450,2015,Black
10976,200000,FORD,Transit,1995,White
16621,190000,BMW,530,2003,Silver
11604,336971,HYUNDAI,Sonata,2014,Silver
16935,71454,FORD,Fusion,2015,Black
21639,72000,MITSUBISHI,Outlander sport,2013,Black
941,264666,FORD,B-MAX,2005,Grey
10036,197000,TOYOTA,Prius,2005,Silver
25387,73225,HONDA,FIT,2015,Silver
10976,109000,HONDA,FIT,2013,Blue
60,1000000,TOYOTA,Prius,2009,White
16935,275721,HYUNDAI,Sonata,2017,White
49237,33000,BMW,328,2016,Grey
4704,306288,HYUNDAI,Santa FE,2014,Red
470,149048,FORD,Fusion,2015,White
17249,69000,TOYOTA,Prius C,2014,White
8154,1111111,OPEL,Zafira,2000,Carnelian red
11848,87250,CHEVROLET,Lacetti,2009,Grey
53314,65000,MERCEDES-BENZ,GLA 250,2016,Black
15681,155798,MERCURY,Mariner Hybrid,2009,Black
54568,202651,LEXUS,GX 470,2013,Black
2666,100747,FORD,Fusion,2015,Green
29793,371500,MERCEDES-BENZ,Sprinter,2004,White
7997,131000,NISSAN,Teana,2007,White
19444,180000,HONDA,Cr-v,2011,Blue
1333,77901,NISSAN,Rogue,2017,Black
188,196682,FORD,Escape,2009,Black
2700,0,OPEL,Astra,1996,Green
150,500,GAZ,3110,2000,White
4391,250000,OPEL,Omega,1998,Black
7213,180000,MERCEDES-BENZ,E 320,1997,Blue
706,162032,AUDI,A4,2014,Black
12858,123200,NISSAN,Juke,2015,Blue
34497,160000,MERCEDES-BENZ,Vito long115,2009,Green
8467,237700,OPEL,Astra,2002,Grey
11415,286046,HYUNDAI,Sonata,2015,Silver
12544,200000,TOYOTA,Prius,2008,Silver
13172,475406,HYUNDAI,Sonata,2016,Orange
78403,10000,MERCEDES-BENZ,C 300,2018,White
7997,251278,TOYOTA,Highlander,2009,Green
45473,140200,MERCEDES-BENZ,GL 350 დიზელი,2012,Grey
10976,224823,AUDI,A4,2007,White
7997,153795,TOYOTA,Prius,2010,Grey
10976,195000,TOYOTA,VOXY 2003,2003,Silver
10663,53014,TOYOTA,Sienna,2015,Grey
18503,159000,NISSAN,X-Terra,2006,Black
18000,9000,HONDA,Shuttle,2019,Silver
188,61098,TOYOTA,Camry,2016,Black
47120,122172,JAGUAR,XF,2014,Black
15053,15000,BMW,Z4,2003,Blue
5018,190549,TOYOTA,Camry,2013,Black
9408,150000,HONDA,FIT,2006,Silver
12231,187000,TOYOTA,Prius,2009,Grey
15210,24817,TOYOTA,Camry,2009,Silver
48296,203500,MERCEDES-BENZ,ML 350,2012,Silver
23521,186000,BMW,535,2008,Black
24462,260000,MERCEDES-BENZ,Vito 113,2011,White
17876,62000,HYUNDAI,Elantra,2015,Black
15681,210000,RENAULT,Megane,2011,White
17126,189966,SSANGYONG,Actyon,2011,White
19444,189600,SUBARU,Forester,2009,Carnelian red
15530,246040,HYUNDAI,Sonata,2016,Silver
56450,85000,LEXUS,RX 450,2013,White
15053,185000,VOLKSWAGEN,Jetta TDI,2014,White
27000,230000,MERCEDES-BENZ,Sprinter,2003,White
21181,92866,CHEVROLET,Orlando,2012,Silver
6429,66287,CHEVROLET,Cruze,2009,Black
15612,137851,HYUNDAI,Genesis,2009,Black
4077,150909,LEXUS,GX 460,2012,Black
10976,0,TOYOTA,Prius,2007,Silver
24433,128000,HYUNDAI,H1,2014,Grey
14113,89000,HYUNDAI,Elantra,2013,Silver
314,102907,LEXUS,GX 460,2015,Black
9408,318400,TOYOTA,Prius,2011,White
22580,149145,VOLKSWAGEN,Passat,2013,White
3450,234592,LINCOLN,MKZ,2016,Black
18817,120000,TOYOTA,Prius C,2012,Grey
25810,132000,HYUNDAI,Santa FE,2010,White
6272,270000,MERCEDES-BENZ,A 170 CDI,2000,Silver
18000,15000,TOYOTA,Sienta,2018,Black
220,317470,LEXUS,RX 450,2010,Grey
22166,91000,TOYOTA,Aqua,2012,Yellow
34240,117436,HYUNDAI,Tucson,2014,White
8311,109555,MERCEDES-BENZ,GLA 250,2016,White
4704,12000,FORD,Mustang,1986,White
13900,72500,VOLKSWAGEN,Passat,2012,Grey
15200,177000,VOLKSWAGEN,CC,2010,Silver
2038,186542,MERCEDES-BENZ,ML 350,2011,White
14583,257072,LEXUS,RX 450,2012,Grey
11290,211000,TOYOTA,Corolla,2007,Black
94,261928,HYUNDAI,Sonata,2015,Black
26343,132000,TOYOTA,Camry,2014,Silver
32954,195861,HYUNDAI,Santa FE,2014,White
627,489821,CHEVROLET,Malibu,2011,Silver
7000,271050,OPEL,Astra,1998,Green
14113,185000,FORD,Transit,2010,Green
29793,9765,MERCEDES-BENZ,GLE 350,2018,White
17249,75000,TOYOTA,Prius C,2012,White
53188,66911,HYUNDAI,Tucson,2017,Grey
106668,14480,HYUNDAI,Santa FE,2019,White
20385,87000,TOYOTA,Camry,2013,Silver
19657,236332,HYUNDAI,H1,2012,Silver
27924,53000,HYUNDAI,Elantra,2018,White
4704,225600,VOLKSWAGEN,Golf,2004,Silver
13877,125874,CHEVROLET,Cruze,2013,White
8467,170000,TOYOTA,Vitz,2006,Blue
13768,53440,HYUNDAI,H1,2011,Silver
220,317470,LEXUS,RX 450,2010,Grey
15649,240000,BMW,528,2009,Black
8467,541854,HYUNDAI,Sonata,2015,Orange
23521,102000,CHEVROLET,Volt,2013,Red
22502,107300,HONDA,FIT,2013,White
3763,168000,VOLKSWAGEN,Jetta,2000,Silver
392,271776,KIA,Avella,2010,Grey
23505,31169,HYUNDAI,Tucson,2014,White
392,27038,LEXUS,RX 400,2016,White
20385,85723,BMW,550,2011,Black
53314,32000,TOYOTA,Prius,2017,White
24600,214420,HYUNDAI,Santa FE,2015,White
25716,43000,VOLKSWAGEN,Passat se,2015,White
7370,48143,CHEVROLET,Spark,2013,Silver
21639,58000,TOYOTA,RAV 4,2012,Black
17876,161000,TOYOTA,Prius,2012,Sky blue
68148,31327,HYUNDAI,Santa FE,2019,White
6586,82944,KIA,Sportage,2007,Silver
9879,275862,MERCEDES-BENZ,ML 350,2011,Silver
14000,34000,TOYOTA,Ractis,2014,Black
44043,44729,JEEP,Compass,2015,White
14426,36871,HYUNDAI,Accent,2015,Grey
3700,0,MERCEDES-BENZ,E 220 CDI,2001,Blue
16935,333444,MERCEDES-BENZ,E 200,2007,Beige
6899,301000,MERCEDES-BENZ,CLK 230,1998,Silver
13799,100000,SATURN,Vue,2008,Blue
16766,213696,HYUNDAI,H1,2010,Grey
48296,92000,LEXUS,RX 350,2013,Silver
37633,131200,HYUNDAI,Tucson Limited,2017,Grey
50178,238000,MERCEDES-BENZ,E 200,2014,Black
14740,280000,BMW,530,2004,Grey
13485,155000,BMW,530 M,2002,Silver
30107,236016,LEXUS,RX 450,2012,Black
36000,97500,MERCEDES-BENZ,E 350,2012,Black
12544,20000,TOYOTA,Prius,2011,Blue
549,155058,MERCEDES-BENZ,C 300,2011,White
26030,52062,CHEVROLET,Volt,2017,Blue
784,102397,TOYOTA,Camry,2014,Black
13630,104157,HYUNDAI,Genesis,2009,Grey
188,125358,CHEVROLET,Volt,2017,Grey
8467,163000,SUBARU,Outback,2004,Silver
50178,75000,MERCEDES-BENZ,E 350,2014,Silver
13485,134080,FORD,Transit,1997,Blue
19707,76462,HYUNDAI,Elantra,2011,Grey
16894,195921,HYUNDAI,Sonata,2010,Black
5959,0,MERCEDES-BENZ,CLK 200,2000,Black
16308,250000,FORD,Fusion,2010,Black
23521,102000,TOYOTA,Camry,2012,White
862,228285,CHEVROLET,Malibu,2013,White
706,62976,MERCEDES-BENZ,CLA 250,2014,Silver
6272,63792,VOLKSWAGEN,Jetta,2015,Black
941,188078,LEXUS,GX 460,2015,Black
7213,68111,DAEWOO,Lacetti,2009,Blue
59504,32948,HYUNDAI,Tucson,2016,Orange
6272,166000,MITSUBISHI,Pajero Mini 2008 წლიანი,2008,Grey
20005,122050,CHEVROLET,Orlando,2012,Black
26949,50927,HONDA,FIT,2015,Blue
21326,32000,MERCEDES-BENZ,E 280 3.0,2008,Silver
627,230696,MERCEDES-BENZ,E 350,2011,Black
1568,342622,TOYOTA,Highlander,2011,Black
15681,284189,HYUNDAI,Sonata,2016,Silver
6272,189000,OPEL,Astra G,1988,Blue
58172,30274,HONDA,Civic,2016,Black
18450,126760,HYUNDAI,H1,2010,Silver
314,0,FORD,Fiesta,2015,Silver
23207,144096,HYUNDAI,Tucson,2011,Silver
8781,129779,HONDA,Accord,2015,Black
706,135810,FORD,Fusion,2016,Grey
5018,300000,OPEL,Vectra,1995,Carnelian red
13172,358526,HYUNDAI,Sonata,2016,Orange
27441,17123,MITSUBISHI,Eclipse ES,2018,Silver
549,148213,SUBARU,Forester,2012,Blue
23521,118400,TOYOTA,Camry,2014,Grey
20698,249600,FORD,Fusion 1.6,2013,Black
55515,87331,HYUNDAI,Santa FE,2016,Blue
13366,104727,HYUNDAI,Sonata,2010,Black
1882,146395,MERCEDES-BENZ,E 350,2014,Grey
61286,69000,HYUNDAI,Santa FE,2018,Grey
7213,185000,MAZDA,Demio evropuli,2003,Blue
11290,54875,TOYOTA,Tundra,2016,Grey
38251,152859,SSANGYONG,REXTON,2013,White
549,238203,TOYOTA,Tacoma,2014,Grey
10117,72000,HYUNDAI,Elantra,2010,White
470,229904,MERCEDES-BENZ,E 350,2010,Black
10349,235000,MERCEDES-BENZ,E 240,2001,Silver
16099,103123,TOYOTA,Camry,2014,Silver
17876,112000,BMW,X5,2009,White
7517,138719,DAEWOO,Lacetti,2009,Silver
24148,209000,LEXUS,RX 400,2008,Black
40889,1461,HONDA,Civic,2017,Silver
6586,111111,MERCEDES-BENZ,C 180,1998,White
392,202048,LEXUS,GX 470,2011,White
19444,232000,SUBARU,Forester,2014,White
20385,210000,FORD,Transit ford,2010,White
862,264014,AUDI,Q7,2015,Black
8311,204839,TOYOTA,Prius,2008,Silver
53154,105751,HYUNDAI,Santa FE,2017,White
43905,39000,MERCEDES-BENZ,E 350,2010,Black
8154,136000,MITSUBISHI,Airtrek,2002,Grey
10976,0,FORD,Transit,1997,White
41710,6950,VOLKSWAGEN,Jetta,2019,White
13799,204387,TOYOTA,Prius,2011,White
12544,200000,TOYOTA,Aqua,2013,White
10976,368000,TOYOTA,Prius,2008,White
26657,240000,NISSAN,Navara,2011,White
49237,22000,TOYOTA,Camry,2018,Black
3136,159379,TOYOTA,Camry,2012,White
392,27038,LEXUS,RX 450,2016,White
21181,159989,SSANGYONG,Korando,2012,Silver
114468,126000,LAND ROVER,Range Rover,2014,White
27700,87000,NISSAN,Juke,2013,Silver
4391,151923,TOYOTA,Prius,2014,White
80,76800,HYUNDAI,Elantra,2015,Blue
10976,105000,VOLKSWAGEN,Passat B7,2013,Grey
5175,151288,LEXUS,RX 450,2013,Grey
30734,264339,LEXUS,GX 470,2009,Black
125,239027,CHEVROLET,Volt,2013,Black
36567,120000,HYUNDAI,H1,2016,Black
4077,120008,VOLKSWAGEN,Lupo,2002,Silver
21316,15601,HONDA,FIT,2020,Orange
4234,0,VOLKSWAGEN,Jetta,2000,Black
16621,135000,TOYOTA,Camry,2008,Beige
5018,175000,OPEL,Astra,1998,Blue
44711,146492,HYUNDAI,Santa FE,2016,Black
25089,65000,KIA,Optima,2016,White
16621,119379,MERCEDES-BENZ,E 350,2011,Silver
20385,288000,TOYOTA,Camry,2010,Golden
10663,278904,MERCEDES-BENZ,ML 350,2009,Blue
1882,47672,TOYOTA,Prius,2017,White
12858,89000,TOYOTA,Vitz,2011,White
7840,196000,OPEL,Combo,2006,Blue
18189,27485,KIA,Optima,2016,Black
18817,150000,HYUNDAI,Sonata,2012,Black
8781,230000,MERCEDES-BENZ,E 320,1999,Blue
3920,285214,TOYOTA,Camry,2012,Black
45542,32066,HYUNDAI,Tucson,2018,Black
10349,156000,NISSAN,X-Trail,2004,Black
251,259184,HYUNDAI,Sonata,2012,Silver
26657,144000,BMW,328,2012,Black
15994,76509,TOYOTA,Prius,2013,Silver
7840,127000,NISSAN,Note,2013,White
19707,138770,HYUNDAI,Elantra,2015,White
17249,0,TOYOTA,Prius,2013,Black
47217,108177,HYUNDAI,Santa FE,2015,Black
27889,151594,HYUNDAI,Santa FE,2011,Silver
5018,179760,VOLKSWAGEN,Passat,2005,Silver
7056,61435,CHEVROLET,Captiva,2007,Silver
36231,68359,HYUNDAI,Santa FE,2012,Silver
40092,68725,HYUNDAI,Tucson,2014,Red
3920,136835,TOYOTA,Corolla,2015,White
392,202048,LEXUS,GX 470,2011,White
12143,236781,HYUNDAI,Sonata,2012,White
157,399906,LEXUS,RX 450,2015,Black
10976,197000,HONDA,Cr-v,2002,Sky blue
43548,70742,HONDA,Civic,2014,White
10976,10000,MERCEDES-BENZ,E 220,2001,Silver
16264,57400,HONDA,FIT,2016,Silver
7213,193267,MERCEDES-BENZ,ML 350,2012,Grey
23521,62000,INFINITI,M37,2011,White
10976,155000,TOYOTA,Prius,2008,White
36968,139905,HYUNDAI,H1,2014,Silver
3500,275000,VOLKSWAGEN,Golf,1996,Green
2666,288778,CHEVROLET,Volt,2011,Black
34497,60123,KIA,Sportage,2015,White
30583,120309,HYUNDAI,H1,2014,Black
26030,98000,HYUNDAI,Tucson,2012,Red
627,113102,MAZDA,1000,2015,Red
11604,61378,KIA,Optima,2011,Black
27911,365810,TOYOTA,Tacoma,2012,White
96749,6631,HYUNDAI,Santa FE,2020,Grey
31581,114142,HYUNDAI,H1,2014,Silver
48873,92870,SSANGYONG,REXTON,2015,Grey
12544,111111,TOYOTA,Prius,2008,White
29793,19000,BMW,X5,2007,Black
40340,171690,HYUNDAI,H1,2017,Silver
25004,97137,HYUNDAI,Tucson,2010,Grey
44943,23919,HONDA,Civic,2016,Grey
314,110456,HYUNDAI,Elantra,2017,Silver
17249,1111111,TOYOTA,Prius,2009,White
23270,74476,HYUNDAI,Tucson,2013,White
7840,113000,VAZ,2121 (Niva),2008,White
44611,72066,HONDA,Civic,2016,Black
11917,235200,TOYOTA,Prius,2007,Black
22947,155300,HYUNDAI,Tucson,2010,Silver
9500,97000,VOLKSWAGEN,Jetta,2005,Silver
706,106611,HYUNDAI,Elantra,2017,Silver
7840,32387,CHEVROLET,Spark,2012,Black
1882,166008,HYUNDAI,Sonata,2014,White
23521,122000,FORD,Transit,2011,White
14586,116350,TOYOTA,Aqua,2014,White
30734,92213,BMW,650,2015,White
8154,51999,KIA,Carens,2007,Black
17562,13,CHEVROLET,Cruze,2019,Black
14113,140000,FORD,C-MAX,2012,Sky blue
220,110958,CHEVROLET,Volt,2014,Black
10976,43200,TOYOTA,Prius,2005,White
34497,0,BMW,X1,2013,White
38260,176000,TOYOTA,RAV 4,2013,Silver
11604,248000,OPEL,Zafira,2009,Black
15530,99529,TOYOTA,Aqua,2014,Silver
15681,61257,HYUNDAI,Sonata,2017,White
9408,87000,AUDI,A5,2013,Black
3136,61701,TOYOTA,Corolla,2017,Silver
8781,160000,FORD,Tourneo Connect,2008,White
15053,142000,DODGE,Dart,2012,Black
18817,144878,AUDI,A4,2011,Black
70,50000,HYUNDAI,Elantra,2014,Brown
20592,225450,SSANGYONG,REXTON,2010,Black
13485,316800,TOYOTA,Prius,2009,Grey
34497,45000,NISSAN,Quest,2013,White
48196,17172,HYUNDAI,Elantra,2018,Grey
8467,93686,PEUGEOT,206,2006,Silver
8781,167405,NISSAN,Juke,2012,Black
47042,150000,BMW,X5,2010,Black
40769,18700,TOYOTA,Corolla,2017,White
36721,30430,HONDA,FIT,2017,White
18503,118400,HYUNDAI,Elantra Gt,2013,White
9722,111274,CHEVROLET,Camaro,2010,Orange
188,101928,TOYOTA,Tundra,2014,Black
314,149486,MERCEDES-BENZ,E 350,2014,Silver
25089,139000,TOYOTA,Camry,2012,Black
9408,208000,SUBARU,Legacy,2005,Black
12544,533571,HYUNDAI,Sonata,2015,Orange
6000,1000,SAAB,09-Mar,2008,Black
15367,220800,TOYOTA,Prius,2009,Blue
21953,148000,TOYOTA,Camry,2012,Black
10192,97304,HYUNDAI,Santa FE,2015,White
42965,54730,MERCEDES-BENZ,G 550,2017,White
10976,150000,JEEP,Liberty,2002,Blue
470,159790,HYUNDAI,Elantra,2016,White
54458,90727,HYUNDAI,Santa FE,2016,Blue
15323,132008,HYUNDAI,Genesis,2010,Grey
7997,161000,NISSAN,Note,2005,Silver
392,267165,TOYOTA,Prius,2010,White
22580,320000,TOYOTA,Camry,2009,Silver
26971,85121,MERCEDES-BENZ,C 250,2013,Grey
5488,54785,CHEVROLET,Captiva,2007,White
2195,0,HONDA,Cr-v,2014,Carnelian red
23602,72018,HYUNDAI,Tucson,2012,White
39829,152000,BMW,X6,2009,Grey
30750,158258,HYUNDAI,Tucson,2016,White
19707,97000,HYUNDAI,Elantra,2012,White
26657,0,MASERATI,Quattroporte,2009,Black
114468,97600,BMW,X6,2015,Black
12544,116644,KIA,Cerato,2013,Silver
549,1792,LEXUS,NX 300,2020,White
6743,71904,LEXUS,CT 200h,2016,White
31082,170971,HYUNDAI,H1,2014,Grey
17876,50000,FIAT,500 Abarth,2013,White
49293,156887,HYUNDAI,Santa FE,2017,Grey
5959,300000,HONDA,Passport,1999,Green
24775,235200,LEXUS,RX 400 RESTAILING,2008,Silver
14426,65566,HYUNDAI,Elantra GT,2015,White
30596,130000,SSANGYONG,REXTON,2013,White
18817,18080,FORD,Focus,2017,Carnelian red
37633,265000,AUDI,A8,2008,Black
28608,76686,CHEVROLET,Malibu,2014,Black
21012,101000,TOYOTA,Camry,2012,Black
12544,227200,TOYOTA,Prius,2008,Blue
8154,150000,NISSAN,Tiida,2006,Black
16894,157446,SSANGYONG,REXTON,2009,Silver
27284,138000,FORD,Fusion,2014,Black
7527,253640,MERCEDES-BENZ,CLK 320,2000,Black
392,314373,TOYOTA,Camry,2012,Grey
21012,20900,HYUNDAI,Elantra 2016,2016,Blue
25089,192000,FORD,Escape,2013,Grey
19707,189000,SSANGYONG,Actyon,2010,Black
314,119768,CHEVROLET,Captiva,2014,White
1803,229854,BMW,X5,2009,Green
8643,160000,CHEVROLET,Spark,2012,Blue
4704,11000,OPEL,Vectra,1996,Grey
8311,65738,CHEVROLET,Cruze,2018,Red
6899,85000,VAZ,2121 (Niva),2004,White
12544,29000,CADILLAC,CTS,2016,Grey
24462,95000,TOYOTA,Camry SPORT,2012,Red
8154,205000,OPEL,Astra,2004,Golden
16308,259200,TOYOTA,Prius,2010,Grey
122308,120000,PORSCHE,Cayenne,2015,White
18688,167510,JEEP,Compass,2009,Red
7527,247000,MERCEDES-BENZ,C 32 AMG,2001,Black
2600,999999999,OPEL,Vectra,1995,Green
33575,65734,HYUNDAI,Elantra,2018,Blue
94083,0,MITSUBISHI,Pajero,2020,Black
314,132630,MERCEDES-BENZ,E 350,2011,Silver
17562,109608,MERCEDES-BENZ,GLA 250,2017,White
35752,167000,MERCEDES-BENZ,E 350,2011,Silver
12544,158000,NISSAN,X-Trail,2002,Golden
10722,81917,HONDA,FIT,2014,Silver
6115,63223,CHEVROLET,Cruze,2010,Silver
26030,160000,MERCEDES-BENZ,E 350,2011,White
157,220323,MERCEDES-BENZ,ML 350,2011,Black
12544,367783,HYUNDAI,Sonata,2015,Orange
11604,352590,HYUNDAI,Sonata,2014,Silver
57961,75540,HYUNDAI,Santa FE,2016,White
314,418667,TOYOTA,Prius,2012,White
12231,221000,MERCEDES-BENZ,C 230,2004,Silver
941,364523,LEXUS,RX 400,2008,Black
30,18000,TOYOTA,Prius,2007,White
65858,66575,LEXUS,RX 450,2014,White
22621,165452,HYUNDAI,Tucson,2011,Grey
19444,158000,TOYOTA,Camry,2010,White
